,admin2Name,Name (merged),ADM2_PCODE,lat,lon,,,,,,,
117,"Supía, Caldas",Supía,CO17777,5.466666666666667,-75.65,,,,,,,
705,San Jose de Suaita,Suaita,CO68770,6.10134,-73.44277,,,,,,,
118,Suan,Suan,CO08770,10.332392,-74.879829,,,,,,,
327,Suratá,Suratá,CO68780,7.366667, -72.983333,,,,,,,
405,"Susa, Cundinamarca",Susa,CO25779,5.452805555555556,-73.81397222222222,,,,,,,
627,Susacón,Susacón,CO15774,6.233333333333333,-72.7,,,,,,,
706,Sutamarchán,Sutamarchán,CO15776,5.6,-73.63333333333334,,,,,,,
628,Sutatausa,Sutatausa,CO25781,5.247222222222223,-73.85249999999999,,,,,,,
739,Sutatenza,Sutatenza,CO15778,5.016666666666667,-73.45,,,,,,,
629,Tabio,Tabio,CO25785,4.9158333333333335,-74.09833333333333,,,,,,,
328,Tadó,Tadó,CO27787,5.266666666666667,-76.56666666666666,,,,,,,
869,Talaigua Nuevo,Talaigua Nuevo,CO13780,9.30694,-74.5686,,,,,,,
707,Tamalameque,Tamalameque,CO20787,8.833333333333334,-73.58333333333333,,,,,,,
708,"Támara, Casanare",Támara,CO85400,5.82972,-72.1633,,,,,,,
178,"Tame, Arauca",Tame,CO81794,6.466666666666667,"-
71.73333333333333",,,,,,,
630,"Támesis, Antioquia",Támesis,CO05789,5.666666666666667,-75.71666666666667,,,,,,,
329,Taminango,Taminango,CO52786,1.5666666666666667,-77.28333333333333,,,,,,,
330,"Tangua, Nariño",Tangua,CO52788,1.1,-77.4,,,,,,,
631,Taraira,Taraira,CO97666,-0.5608333333333334,-69.63361111111112,,,,,,,
870,"Tarapacá, Amazonas",Tarapacá,CO91798,"-2.878888888888889
",-69.74388888888889,,,,,,,
532,Tarazá,Tarazá,CO05790,7.588055555555555,-75.40277777777779,,,,,,,
709,"Tarqui, Huila",Tarqui,CO41791,2.1105555555555555,-75.82305555555556,,,,,,,
446,Tarso,Tarso,CO05792,5.866666666666667,-75.83333333333333,,,,,,,
331,"Tasco, Boyacá",Tasco,CO15790,5.916666666666667,-72.78333333333333,,,,,,,
332,Tauramena,Tauramena,CO85410,5.016666666666667,-72.75,,,,,,,
219,Tausa,Tausa,CO25793,5.196388888888889,-73.8875,,,,,,,
119,"Tello, Huila",Tello,CO41799,3.066666666666667,-75.13333333333334,,,,,,,
333,"Tena, Cundinamarca",Tena,CO25797,4.654722222222222,-74.39,,,,,,,
632,"Tenerife, Magdalena",Tenerife,CO47798,10,-74.66666666666667,,,,,,,
633,Tenjo,Tenjo,CO25799,4.916666666666667,-74.16666666666667,,,,,,,
120,Tenza,Tenza,CO15798,5.083333333333333,"-
73.41666666666667",,,,,,,
871,Teorama,Teorama,CO54800,8.433333333333334,-72.28333333333333,,,,,,,
1023,"Teruel, Huila",Teruel,CO41801,2.75,-75.56666666666666,,,,,,,
1024,Tesalia,Tesalia,CO41797,2.4833333333333334,-75.73333333333333,,,,,,,
994,Teusaquillo,Teusaquillo,NA,4.670555555555556,-74.09305555555555,,,,,,,
634,Tibacuy,Tibacuy,CO25805,4.347222222222222,-74.4525,,,,,,,
448,Tibaná,Tibaná,CO15804,5.316666666666666,-73.4,,,,,,,
1104,Tibasosa,Tibasosa,CO15806,5.833333333333333,-72.96666666666667,,,,,,,
335,Tibiritá,Tibirita,CO25807,5.051111111111111,-73.50416666666666,,,,,,,
406,Tibú,Tibú,CO54810,8.65,-72.73333333333333,,,,,,,
1105,Tierralta,Tierralta,CO23807,7.916666666666667,-76.16666666666667,,,,,,,
160,Timaná,Timaná,CO41807,1.9833333333333334,-75.95,,,,,,,
533,Timbío,Timbío,CO19807,2.3445472222222223,-76.68393888888889,,,,,,,
1106,,Timbiquí,CO19809,2.766667,,,,,,,,
831,Tinjacá,Tinjacá,CO15808,5.566666666666666,-73.65,,,,,,,
336,Tipacoque,Tipacoque,CO15810,6.416666666666667,-72.7,,,,,,,
179,Tiquisio,Tiquisio,CO13810,8.566666666666666,-74.26666666666667,,,,,,,
337,Titiribí,Titiribí,CO05809,6.066666666666666,-75.8,,,,,,,
832,"Toca, Boyacá",Toca,CO15814,5.566666666666666,-73.2,,,,,,,
220,Tocaima,Tocaima,CO25815,4.5,-74.66666666666667,,,,,,,
221,Tocancipá,Tocancipá,CO25817,4.96575,-73.91358333333334,,,,,,,
338,Togüí,Togüí,CO15816,5.9375,-73.513333,,,,,,,
339,"Toledo, Antioquia",Toledo,CO05819,7.01306,-75.6953,,,,,,,
340,"Toledo, Norte de Santander",Toledo,CO54820,7.31306,-72.4875,,,,,,,
635,Tolú,Santiago de Tolú,CO70820,9.533333333333333,"-
75.58333333333333",,,,,,,
636,Toluviejo,San José de Toluviejo,CO70823,9.45,-75.45,,,,,,,
637,"Tona, Santander",Tona,CO68820,7.25,-72.9,,,,,,,
1107,Tópaga,Tópaga,CO15820,5.766667,-72.833333,,,,,,,
638,Topaipí,Topaipí,CO25823,5.333333333333333,-74.3,,,,,,,
504,"Toribío, Cauca",Toribío,CO19821,2.9580555555555557,-76.2713888888889,,,,,,,
505,"Toro, Valle del Cauca",Toro,CO76823,4.611666666666666,-76.08138888888888,,,,,,,
121,"Tota, Boyacá",Tota,CO15822,5.566666666666666,-72.98333333333333,,,,,,,
662,Totoró,Totoró,CO19824,2.583333,-76.333333,,,,,,,
122,"Trinidad, Casanare",Trinidad,CO85430,5.40889,-71.6622,,,,,,,
663,"Trujillo, Valle del Cauca",Trujillo,CO76828,4.25,-76.33333333333333,,,,,,,
180,Tubará,Tubará,CO08832,10.866666666666667,-74.98333333333333,,,,,,,
161,Tuchín,Tuchín,CO23815,9.183333333333334,-75.55,,,,,,,
181,Tuluá,Tuluá,CO76834,4.083333333333333,-76.2,,,,,,,
123,Tumaco,Tumaco,NA,1.8066666666666666,-78.76472222222222,,,,,,,
534,Tunja,Tunja,CO15001,5.533333333333333,-73.36666666666666,,,,,,,
995,Tunjuelito,Tunjuelito,NA,4.582222222222222,-74.13194444444444,,,,,,,
1067,Tununguá,Tununguá,CO15832,5.733333333333333,-73.93333333333334,,,,,,,
475,Túquerres,Túquerres,CO52838,1.0833333333333333,-77.61666666666666,,,,,,,
124,Turbaco,Turbaco,CO13836,10.35,-75.33333333333333,,,,,,,
389,"Turbana, Bolívar",Turbaná,CO13838,10.283333333333333,-75.45,,,,,,,
996,Turbo,Turbo,CO05837,8.1,-76.733333,,,,,,,
1068,Turmequé,Turmequé,CO15835,5.316666666666666,-73.5,,,,,,,
126,"Tuta, Boyacá",Tuta,CO15837,5.7,-73.23333333333333,,,,,,,
640,Tutazá,Tutazá,CO15839,6.05,-72.86666666666666,,,,,,,
343,Ubalá,Ubalá,CO25839,4.743888888888889,-73.53472222222221,,,,,,,
641,Ubaque,Ubaque,CO25841,4.483055555555556,-73.93444444444445,,,,,,,
1108,Ubaté,Villa de San Diego de Ubaté,CO25843,5.307222222222222,-73.81444444444445,,,,,,,
997,"Ulloa, Valle del Cauca",Ulloa,CO76845,4.716666666666667,-75.75,,,,,,,
642,Une,Une,CO25845,4.401944444444445,-74.025,,,,,,,
371,Unguía,Unguía,CO27800,8.05,-77.1,,,,,,,
127,Unión Panamericana,Unión Panamericana,CO27810,5.2813888888888885,-76.63,,,,,,,
1109,Uramita,Uramita,CO05842,6.89944,-76.1742,,,,,,,
872,"Uribia, La Guajira",Uribe,CO50370,11.916666666666666,-72,,,,,,,
344,Urrao,Uribia,CO44847,6.315555555555555,-76.13416666666667,,,,,,,
873,Urumita,Urrao,CO05847,10.566666666666666,-73.01666666666667,,,,,,,
1120,Usaquén,Urumita,CO44855,4.719722222222222,-74.03666666666666,,,,,,,
450,Usiacurí,Usiacurí,CO08849,10.75,-74.98333333333333,,,,,,,
643,Usme,Usme,NA,4.446388888888889,-74.15222222222222,,,,,,,
1069,"Valdivia, Antioquia",Valdivia,CO05854,7.289,-75.398,,,,,,,
372,"Valencia, Córdoba",Valencia,CO23855,8.3,-76.16666666666667,,,,,,,
222,Valle de San José,Valle de San José,CO68855,6.4475,-73.1436,,,,,,,
407,Valle de San Juan,Valle de San Juan,CO73854,4.2,-75.11666666666666,,,,,,,
664,Valle del Guamez,Valle del Guamuez,CO86865,0.425278,-76.905278,,,,,,,
998,Valledupar,Valledupar,CO20001,10.483333333333333,-73.25,,,,,,,
644,"Valparaíso, Antioquia",Valparaíso,CO05856,5.618,-75.629,,,,,,,
1070,"Valparaíso, Caquetá",Valparaíso,CO18860,1.19917,-75.7097,,,,,,,
769,Vegachí,Vegachí,CO05858,6.773056,-74.799444,,,,,,,
710,"Vélez, Santander",Vélez,CO68861,6.0103333333333335,-73.67633331666667,,,,,,,
645,Venadillo,Venadillo,CO73861,4.75,-74.91666666666667,,,,,,,
646,"Venecia, Antioquia",Venecia,CO05861,5.916666666666667,-75.75,,,,,,,
345,"Venecia, Cundinamarca",Venecia,CO25506,4.088611111111111,-74.4775,,,,,,,
770,Ventaquemada,Ventaquemada,CO15861,5.416666666666667,-73.5,,,,,,,
373,"Vergara, Cundinamarca",Vergara,CO25862,5.166666666666667,-74.33333333333333,,,,,,,
647,Versalles,Versalles,CO76863,4.666666666666667,-76.25,,,,,,,
833,Vetas,Vetas,CO68867,7.33333,-72.8667,,,,,,,
129,Vianí,Vianí,CO25867,4.87388888888889,-74.56277777777777,,,,,,,
130,"Victoria, Caldas",Victoria,CO17867,5.416666666666667,-74.83333333333333,,,,,,,
131,Vigía del Fuerte,Vigía del Fuerte,CO05873,6.588888888888889,-76.89583333333334,,,,,,,
408,Vijes,Vijes,CO76869,3.7,-76.45,,,,,,,
1110,Villa Caro,Villa Caro,CO54871,7.91694,-72.9764,,,,,,,
1111,Villa de Leyva,Villa de Leyva,CO15407,"
5.633333333333333",-73.53333333333333,,,,,,,
223,"Villa del Rosario, Norte de Santander",Villa del Rosario,CO54874,7.833888888888889,-72.47416666666666,,,,,,,
999,Villa Fátima,Villa Fátima,NA,0.9727,-69.95,,,,,,,
740,"Villa Rica, Cauca",Villa Rica,CO19845,2.5166666666666666,"-
76.85",,,,,,,
132,Villagarzón,Villagarzón,CO86885,1.029444,-76.616389,,,,,,,
1112,Villagómez,Villagómez,CO25871,5.283333333333333,-74.2,,,,,,,
346,"Villahermosa, Tolima",Villahermosa,CO73870,5,-75.16666666666667,,,,,,,
648,"Villamaría, Caldas",Villamaría,CO17873,5,-75.5,,,,,,,
649,"Villanueva, Bolívar",Villanueva,CO13873,10.4456,-75.2761,,,,,,,
741,"Villanueva, Casanare",Villanueva,CO85440,4.608736111111111,-72.92879166666667,,,,,,,
,"Villanueva, La Guajira",Villanueva,CO44874,10.6,-72.98333333333333,,,,,,,
,"Villanueva, Santander",Villanueva,CO68872,6.67417,-73.1778,,,,,,,
,Villapinzón,Villapinzón,CO25873,5.216666666666667,-73.6,,,,,,,
,"Villarrica, Tolima",Villarrica,CO73873,4,-74.58333333333333,,,,,,,
,Villavicencio,Villavicencio,CO50001,4.15,-73.63333333333334,,,,,,,
,"Villavieja, Huila",Villavieja,CO41872,3.216666666666667,-75.21666666666667,,,,,,,
,"Villeta, Cundinamarca",Villeta,CO25875,5.008308333333333,-74.47378055555556,,,,,,,
,Viotá,Viotá,CO25878,4.438055555555556,-74.52388888888889,,,,,,,
,Viracachá,Viracachá,CO15879,5.433333333333334,-73.3,,,,,,,
,"Vista Hermosa, Meta",Vistahermosa,CO50711,3.1238888888888887,-73.75138888888888,,,,,,,
,"Viterbo, Caldas",Viterbo,CO17877,5.066666666666666,-75.88333333333334,,,,,,,
,Yacopí,Yacopí,CO25885,5.466666666666667,-74.33333333333333,,,,,,,
,Yacuanquer,Yacuanquer,CO52885,1.1166666666666667,-77.4,,,,,,,
,Yaguará,Yaguará,CO41885,2.66611,-75.5186,,,,,,,
,Yavaraté,Yavaraté,CO97889,0.616667,-69.2,,,,,,,
,Yarumal,Yarumal,CO05887,7,-75.5,,,,,,,
,Yalí,Yalí,CO05885,6.676667,-74.841111,,,,,,,
,Yolombó,Yolombó,CO05890,6.597777777777777,-75.01222222222222,,,,,,,
,Yondó,Yondó,CO05893,7,-73.91666666666667,,,,,,,
,Yopal,Yopal,CO85001,5.35,-72.41000000000001,,,,,,,
,Yotoco,Yotoco,CO76890,3.8666666666666667,-76.38333333333334,,,,,,,
,Yumbo,Yumbo,CO76892,3.585,-76.4958,,,,,,,
,"Zambrano, Bolívar",Zambrano,CO13894,9.75,-74.83333333333333,,,,,,,
,Zapatoca,Zapatoca,CO68895,6.816666666666666,-73.26666666666667,,,,,,,
,Zapayán,Zapayán,CO47960,10.1708,-74.7194,,,,,,,
,"Zaragoza, Antioquia",Zaragoza,CO05895,7.494,-74.871,,,,,,,
,Zarzal,Zarzal,CO76895,4.3983333333333325,-76.07722222222222,,,,,,,
,Zetaquirá,Zetaquira,CO15897,5.35,-73.16666666666667,,,,,,,
,Zipacón,Zipacón,CO25898,4.76,-74.37972222222221,,,,,,,
,Zipaquirá,Zipaquirá,CO25899,5.033333333333333,-74,,,,,,,
,"Zona Bananera, Magdalena",Zona Bananera,CO47980,10.7647,-74.1586,,,,,,,
